project_code,period,mo,project_name,sector,agency,state,exit_status,effective_cost,f_vel_mean,f_vel_last,f_vel_std,f_burn_mean,f_stall_share,f_stall_run,f_n_snapshots,f_n_doc_changes,f_n_cost_changes,f_n_antic_doc_changes,f_progress,f_fin_progress,f_progress_gap,f_age_mo,f_planned_mo,f_elapsed_share,f_months_past_doc,f_overdue,f_mo_remaining,f_required_vel,f_feasibility,f_is_cost_revised,f_is_sched_revised,f_cost_revision_pct,f_slip_days,f_antic_cost_gap_pct,f_antic_doc_gap_days,f_log_cost,y_cost_esc,y_time_esc,y_adverse
N24001516,2024-07,24295,DELHI VADODARA GREENFIELD ALIGNMENT SECTION OF NH 148N PACKAGE 27,ROAD TRANSPORT AND HIGHWAYS,NHAI,GUJARAT,on_roster,1185.69,,,,,,0,1,0.0,0.0,0.0,78.36,68.97081024551105,-9.389189754488953,45.959264126149804,40.99868593955322,1.1209935897435899,4.9605781865965834,1,1.0183968462549278,21.24908387096774,,0,1,0.0,182.0,0.0,0.0,7.078923197906002,0,0,0
N24001516,2024-09,24297,DELHI VADODARA GREENFIELD ALIGNMENT SECTION OF NH 148N PACKAGE 27,ROAD TRANSPORT AND HIGHWAYS,NHAI,GUJARAT,on_roster,1185.69,1.9699999999999989,1.9699999999999989,,13.770000000000039,0.0,0,2,0.0,0.0,0.0,82.3,71.29350842125682,-11.00649157874318,47.99605781865966,40.99868593955322,1.1706730769230769,6.9973718791064385,1,-1.0183968462549278,,,0,1,0.0,182.0,0.0,0.0,7.078923197906002,0,0,0
N24001516,2024-10,24298,DELHI VADODARA GREENFIELD ALIGNMENT SECTION OF NH 148N PACKAGE 27,ROAD TRANSPORT AND HIGHWAYS,NHAI,GUJARAT,on_roster,1185.69,2.634999999999998,3.299999999999997,0.940452018978107,32.27000000000001,0.0,0,3,0.0,0.0,0.0,85.6,75.5754033516349,-10.02459664836509,48.98160315374507,40.99868593955322,1.1947115384615383,7.982917214191852,1,-2.0039421813403417,,,0,1,0.0,182.0,0.0,0.0,7.078923197906002,0,0,0
N24001516,2024-12,24300,DELHI VADODARA GREENFIELD ALIGNMENT SECTION OF NH 148N PACKAGE 27,ROAD TRANSPORT AND HIGHWAYS,NHAI,GUJARAT,on_roster,1185.69,1.7950000000000017,0.0,1.3578046005715738,20.5775,0.25,1,5,0.0,0.0,0.0,87.51,77.07410874680565,-10.435891253194356,50.98554533508541,40.99868593955322,1.2435897435897436,9.986859395532194,1,-4.0078843626806835,,,0,1,0.0,182.0,0.0,0.0,7.078923197906002,0,1,1
N24001516,2025-01,24301,DELHI VADODARA GREENFIELD ALIGNMENT SECTION OF NH 148N PACKAGE 27,ROAD TRANSPORT AND HIGHWAYS,NHAI,GUJARAT,on_roster,1185.69,1.9360000000000013,2.5,1.2174276159180872,16.47199999999999,0.2,0,6,0.0,0.0,0.0,90.01,77.07832570064687,-12.931674299353134,52.00394218134034,40.99868593955322,1.2684294871794872,11.005256241787121,1,-5.026281208935611,,,0,1,0.0,182.0,0.0,0.0,7.078923197906002,0,1,1
N24001516,2025-03,24303,DELHI VADODARA GREENFIELD ALIGNMENT SECTION OF NH 148N PACKAGE 27,ROAD TRANSPORT AND HIGHWAYS,NHAI,GUJARAT,on_roster,1185.69,1.837500000000001,1.3449999999999989,1.11531049488472,16.586666666666662,0.16666666666666666,0,7,1.0,0.0,1.0,92.7,79.97284281726252,-12.727157182737486,53.942181340341655,40.99868593955322,1.3157051282051282,12.943495400788436,1,1.0183968462549278,7.1681290322580615,0.2563430417799221,0,1,0.0,425.0,0.0,0.0,7.078923197906002,0,1,1
N24001518,2024-07,24295,DELHI VADODARA GREENFIELD ALIGNMENT SECTION OF NH 148N PACKAGE 30,ROAD TRANSPORT AND HIGHWAYS,NHAI,GUJARAT,on_roster,1669.56,,,,,,0,1,0.0,0.0,0.0,87.09,56.58676537530847,-30.503234624691537,55.97897503285151,45.992115637319316,1.217142857142857,9.986859395532194,1,-9.986859395532194,,,0,0,0.0,0.0,0.0,396.0,7.4209141785418,0,0,0
N24001518,2024-09,24297,DELHI VADODARA GREENFIELD ALIGNMENT SECTION OF NH 148N PACKAGE 30,ROAD TRANSPORT AND HIGHWAYS,NHAI,GUJARAT,on_roster,1669.56,0.5150000000000006,0.5150000000000006,,11.519999999999982,0.0,0,2,0.0,0.0,0.0,88.12,57.966769687821945,-30.15323031217806,58.01576872536136,45.992115637319316,1.2614285714285713,12.02365308804205,1,-12.02365308804205,,,0,0,0.0,0.0,0.0,396.0,7.4209141785418,0,1,1
N24001518,2024-10,24298,DELHI VADODARA GREENFIELD ALIGNMENT SECTION OF NH 148N PACKAGE 30,ROAD TRANSPORT AND HIGHWAYS,NHAI,GUJARAT,on_roster,1669.56,0.9274999999999949,1.3399999999999892,0.5833630944788937,5.759999999999991,0.0,0,3,0.0,0.0,0.0,89.46,57.966769687821945,-31.49323031217805,59.00131406044678,45.992115637319316,1.282857142857143,13.009198423127463,1,-13.009198423127463,,,0,0,0.0,0.0,0.0,396.0,7.4209141785418,0,1,1
N24001518,2024-12,24300,DELHI VADODARA GREENFIELD ALIGNMENT SECTION OF NH 148N PACKAGE 30,ROAD TRANSPORT AND HIGHWAYS,NHAI,GUJARAT,on_roster,1669.56,0.7887500000000003,0.0,0.6486701138997129,7.909999999999997,0.25,1,5,0.0,0.0,1.0,90.76,59.1718776204509,-31.588122379549105,61.00525624178712,45.992115637319316,1.3264285714285715,15.013140604467806,1,-15.013140604467806,,,0,0,0.0,0.0,0.0,547.0,7.4209141785418,0,1,1
N24001518,2025-01,24301,DELHI VADODARA GREENFIELD ALIGNMENT SECTION OF NH 148N PACKAGE 30,ROAD TRANSPORT AND HIGHWAYS,NHAI,GUJARAT,on_roster,1669.56,1.1789999999999992,2.739999999999995,1.0378126035079722,11.418000000000006,0.2,0,6,0.0,0.0,1.0,93.5,60.696231342389616,-32.803768657610384,62.023653088042046,45.992115637319316,1.3485714285714285,16.031537450722734,1,-16.031537450722734,,,0,0,0.0,0.0,0.0,547.0,7.4209141785418,0,1,1
N24001518,2025-03,24303,DELHI VADODARA GREENFIELD ALIGNMENT SECTION OF NH 148N PACKAGE 30,ROAD TRANSPORT AND HIGHWAYS,NHAI,GUJARAT,on_roster,1669.56,1.1716666666666657,1.134999999999998,0.9284215996338426,13.93083333333333,0.16666666666666666,0,7,0.0,0.0,2.0,95.77,63.870121469129586,-31.89987853087041,63.96189224704336,45.992115637319316,1.3907142857142856,17.969776609724047,1,-17.969776609724047,,,0,0,0.0,0.0,0.0,578.0,7.4209141785418,0,1,1
N24001519,2024-07,24295,DELHI VADODARA GREENFIELD ALIGNMENT SECTION OF NH 148N PACKAGE 28,ROAD TRANSPORT AND HIGHWAYS,NHAI,GUJARAT,on_roster,1198.55,,,,,,0,1,0.0,0.0,0.0,85.29,66.01393350298277,-19.27606649701724,45.959264126149804,37.97634691195795,1.2102076124567476,7.982917214191852,1,-7.982917214191852,,,0,0,0.0,0.0,0.0,305.0,7.089701765446009,0,0,0
N24001519,2024-09,24297,DELHI VADODARA GREENFIELD ALIGNMENT SECTION OF NH 148N PACKAGE 28,ROAD TRANSPORT AND HIGHWAYS,NHAI,GUJARAT,on_roster,1198.55,0.0,0.0,,5.6200000000000045,1.0,1,2,0.0,0.0,0.0,85.29,66.95173334445789,-18.338266655542114,47.99605781865966,37.97634691195795,1.263840830449827,10.019710906701707,1,-10.019710906701707,,,0,0,0.0,0.0,0.0,305.0,7.089701765446009,0,0,0
N24001519,2024-10,24298,DELHI VADODARA GREENFIELD ALIGNMENT SECTION OF NH 148N PACKAGE 28,ROAD TRANSPORT AND HIGHWAYS,NHAI,GUJARAT,on_roster,1198.55,2.4649999999999963,4.929999999999993,3.486036431249674,24.94999999999999,0.5,0,3,0.0,0.0,0.0,90.22,70.6461974886321,-19.5738025113679,48.98160315374507,37.97634691195795,1.2897923875432526,11.005256241787121,1,-11.005256241787121,,,0,0,0.0,0.0,0.0,305.0,7.089701765446009,0,0,0
N24001519,2024-12,24300,DELHI VADODARA GREENFIELD ALIGNMENT SECTION OF NH 148N PACKAGE 28,ROAD TRANSPORT AND HIGHWAYS,NHAI,GUJARAT,on_roster,1198.55,2.3125,0.0,2.6818323959561674,18.192499999999995,0.5,1,5,0.0,0.0,0.0,94.54,72.55433648992533,-21.985663510074673,50.98554533508541,37.97634691195795,1.3425605536332181,13.009198423127463,1,-13.009198423127463,,,0,0,0.0,0.0,0.0,305.0,7.089701765446009,0,1,1
N24001519,2025-01,24301,DELHI VADODARA GREENFIELD ALIGNMENT SECTION OF NH 148N PACKAGE 28,ROAD TRANSPORT AND HIGHWAYS,NHAI,GUJARAT,on_roster,1198.55,1.85,0.0,2.542380773999048,14.553999999999997,0.6,2,6,0.0,0.0,0.0,94.54,72.55433648992533,-21.985663510074673,52.00394218134034,37.97634691195795,1.369377162629758,14.027595269382392,1,-14.027595269382392,,,0,0,0.0,0.0,0.0,305.0,7.089701765446009,0,1,1
N24001519,2025-03,24303,DELHI VADODARA GREENFIELD ALIGNMENT SECTION OF NH 148N PACKAGE 28,ROAD TRANSPORT AND HIGHWAYS,NHAI,GUJARAT,on_roster,1198.55,1.638333333333333,0.5799999999999983,2.332332880758376,14.277499999999995,0.5,0,7,0.0,0.0,1.0,95.7,74.70610320804306,-20.993896791956942,53.942181340341655,37.97634691195795,1.420415224913495,15.965834428383705,1,-15.965834428383705,,,0,0,0.0,0.0,0.0,517.0,7.089701765446009,0,1,1
N24001520,2024-07,24295,DELHI VADODARA GREENFIELD ALIGNMENT SECTION OF NH 148N PACKAGE 31,ROAD TRANSPORT AND HIGHWAYS,NHAI,GUJARAT,on_roster,1604.06,,,,,,0,1,0.0,0.0,0.0,95.73,76.00089772203034,-19.72910227796966,55.97897503285151,53.975032851511166,1.0371272063298844,2.0039421813403417,1,-2.0039421813403417,,,0,0,0.0,0.0,0.0,184.0,7.380916418042952,0,0,0
N24001520,2024-09,24297,DELHI VADODARA GREENFIELD ALIGNMENT SECTION OF NH 148N PACKAGE 31,ROAD TRANSPORT AND HIGHWAYS,NHAI,GUJARAT,on_roster,1604.06,0.0,0.0,,0.21000000000003638,1.0,1,2,0.0,0.0,0.0,95.73,76.02708128124884,-19.702918718751164,58.01576872536136,53.975032851511166,1.0748630553864882,4.040735873850197,1,-4.040735873850197,,,0,0,0.0,0.0,0.0,184.0,7.380916418042952,0,1,1
N24001520,2024-10,24298,DELHI VADODARA GREENFIELD ALIGNMENT SECTION OF NH 148N PACKAGE 31,ROAD TRANSPORT AND HIGHWAYS,NHAI,GUJARAT,on_roster,1604.06,0.0,0.0,0.0,0.6800000000000637,1.0,2,3,0.0,0.0,0.0,95.73,76.09877436006134,-19.631225639938663,59.00131406044678,53.975032851511166,1.0931223371880707,5.026281208935611,1,-5.026281208935611,,,0,0,0.0,0.0,0.0,184.0,7.380916418042952,0,1,1
N24001520,2024-12,24300,DELHI VADODARA GREENFIELD ALIGNMENT SECTION OF NH 148N PACKAGE 31,ROAD TRANSPORT AND HIGHWAYS,NHAI,GUJARAT,on_roster,1604.06,0.0,0.0,0.0,1.0400000000000205,1.0,4,5,0.0,0.0,1.0,95.73,76.2733314215179,-19.45666857848211,61.00525624178712,53.975032851511166,1.1302495435179551,7.030223390275952,1,-7.030223390275952,,,0,0,0.0,0.0,0.0,304.0,7.380916418042952,0,1,1
N24001520,2025-01,24301,DELHI VADODARA GREENFIELD ALIGNMENT SECTION OF NH 148N PACKAGE 31,ROAD TRANSPORT AND HIGHWAYS,NHAI,GUJARAT,on_roster,1604.06,0.0,0.0,0.0,2.1220000000000256,1.0,5,6,0.0,0.0,1.0,95.73,76.6754360809446,-19.054563919055397,62.023653088042046,53.975032851511166,1.1491174680462568,8.04862023653088,1,-8.04862023653088,,,0,0,0.0,0.0,0.0,304.0,7.380916418042952,0,1,1
N24001520,2025-03,24303,DELHI VADODARA GREENFIELD ALIGNMENT SECTION OF NH 148N PACKAGE 31,ROAD TRANSPORT AND HIGHWAYS,NHAI,GUJARAT,on_roster,1604.06,0.0,0.0,0.0,2.212500000000015,1.0,6,7,0.0,0.0,2.0,95.73,77.00771791578869,-18.722282084211315,63.96189224704336,53.975032851511166,1.1850273889227023,9.986859395532194,1,-9.986859395532194,,,0,0,0.0,0.0,0.0,396.0,7.380916418042952,0,1,1
N24001521,2024-07,24295,VADODARA MUMBAI EXPRESSWAY (PHASE II - PKG XV) [KM. 20.200 TO KM. 43.000 OF SPUR] (AKLOLI - AMNE),ROAD TRANSPORT AND HIGHWAYS,NHAI,MAHARASHTRA,on_roster,990.0,,,,,,0,1,0.0,0.0,0.0,50.1,29.962626262626262,-20.13737373737374,19.97371879106439,22.996057818659658,0.8685714285714285,-3.0223390275952693,0,9.00131406044678,5.54363503649635,,0,1,0.0,182.0,0.0,0.0,6.898714534329988,0,0,0
N24001521,2024-09,24297,VADODARA MUMBAI EXPRESSWAY (PHASE II - PKG XV) [KM. 20.200 TO KM. 43.000 OF SPUR] (AKLOLI - AMNE),ROAD TRANSPORT AND HIGHWAYS,NHAI,MAHARASHT,on_roster,990.0,0.1999999999999993,0.1999999999999993,,0.0,0.0,0,2,0.0,0.0,0.0,50.5,29.962626262626262,-20.537373737373738,22.010512483574242,22.996057818659658,0.9571428571428571,-0.9855453350854139,0,6.964520367936925,7.10745283018868,0.028139476234088485,0,1,0.0,182.0,0.0,0.0,6.898714534329988,0,0,0
N24001521,2024-10,24298,VADODARA MUMBAI EXPRESSWAY (PHASE II - PKG XV) [KM. 20.200 TO KM. 43.000 OF SPUR] (AKLOLI - AMNE),ROAD TRANSPORT AND HIGHWAYS,NHAI,MAHARASHTRA,on_roster,990.0,0.6249999999999982,1.0499999999999972,0.6010407640085639,0.0,0.0,0,3,0.0,0.0,0.0,51.55,29.962626262626262,-21.587373737373735,22.996057818659658,22.996057818659658,1.0,0.0,0,5.978975032851511,8.103395604395605,0.07712816089849708,0,1,0.0,182.0,0.0,0.0,6.898714534329988,0,0,0
N24001521,2024-12,24300,VADODARA MUMBAI EXPRESSWAY (PHASE II - PKG XV) [KM. 20.200 TO KM. 43.000 OF SPUR] (AKLOLI - AMNE),ROAD TRANSPORT AND HIGHWAYS,NHAI,MAHARASHTRA,on_roster,990.0,0.9249999999999998,1.75,0.6512807894193305,0.0,0.0,0,5,0.0,0.0,0.0,54.0,29.962626262626262,-24.037373737373738,25.0,22.996057818659658,1.0871428571428572,2.0039421813403417,1,3.9750328515111693,11.572231404958679,0.07993272581843111,0,1,0.0,182.0,0.0,0.0,6.898714534329988,0,0,0
N24001521,2025-01,24301,VADODARA MUMBAI EXPRESSWAY (PHASE II - PKG XV) [KM. 20.200 TO KM. 43.000 OF SPUR] (AKLOLI - AMNE),ROAD TRANSPORT AND HIGHWAYS,NHAI,MAHARASHTRA,on_roster,990.0,1.9440000000000004,6.020000000000003,2.3473240083124454,11.213999999999999,0.0,0,6,0.0,0.0,0.0,60.02,35.62626262626262,-24.39373737373738,26.018396846254927,22.996057818659658,1.1314285714285715,3.0223390275952693,1,2.9566360052562417,13.522124444444444,0.14376439205147912,0,1,0.0,182.0,0.0,0.0,6.898714534329988,0,0,0
N24001521,2025-03,24303,VADODARA MUMBAI EXPRESSWAY (PHASE II - PKG XV) [KM. 20.200 TO KM. 43.000 OF SPUR] (AKLOLI - AMNE),ROAD TRANSPORT AND HIGHWAYS,NHAI,MAHARASHTRA,on_roster,990.0,2.185,3.389999999999997,2.1809241160572284,9.344999999999999,0.0,0,7,0.0,0.0,0.0,66.8,35.62626262626262,-31.173737373737374,27.95663600525624,22.996057818659658,1.2157142857142857,4.9605781865965834,1,1.0183968462549278,32.60025806451613,0.0670240093092475,0,1,0.0,182.0,0.0,0.0,6.898714534329988,0,1,1
N24001522,2024-07,24295,4L OF KODAD (DESIGN KM 0.00/EXISTING KM 185.00 OF NH- 65) TO KHAMMAM (DESIGN KM 31.800/EXISTING KM 29,ROAD TRANSPORT AND HIGHWAYS,NHAI,TELANGANA,on_roster,1307.95,,,,,,0,1,0.0,0.0,0.0,90.0,40.62846439084063,-49.37153560915937,41.95137976346912,35.972404730617605,1.1662100456621005,5.978975032851511,1,5.026281208935611,1.9895424836601308,,0,1,0.0,335.0,0.0,0.0,7.176980568083351,0,0,0
N24001522,2024-09,24297,4L OF KODAD (DESIGN KM 0.00/EXISTING KM 185.00 OF NH-65) TO KHAMMAM (DESIGN KM 31.800/EXISTING KM 29,ROAD TRANSPORT AND HIGHWAYS,NHAI,TELANGANA,on_roster,1307.95,2.7950000000000017,2.7950000000000017,,27.545000000000016,0.0,0,2,0.0,0.0,0.0,95.59,44.840399097824836,-50.74960090217517,43.98817345597897,35.972404730617605,1.2228310502283106,8.015768725361367,1,2.9894875164257555,1.4751692307692297,1.8946978703877546,0,1,0.0,335.0,0.0,0.0,7.176980568083351,0,0,0
N24001522,2024-10,24298,4L OF KODAD (DESIGN KM 0.00/EXISTING KM 185.00 OF NH-65) TO KHAMMAM (DESIGN KM 31.800/EXISTING KM 29,ROAD TRANSPORT AND HIGHWAYS,NHAI,TELANGANA,on_roster,1307.95,1.8074999999999974,0.8199999999999932,1.3965358928434373,13.807499999999976,0.0,0,3,0.0,0.0,0.0,96.41,44.84575098436484,-51.564249015635156,44.973718791064385,35.972404730617605,1.2502283105022831,9.00131406044678,1,2.0039421813403417,1.791468852459018,1.008948605229153,0,1,0.0,335.0,0.0,0.0,7.176980568083351,0,0,0
N24001522,2024-12,24300,4L OF KODAD (DESIGN KM 0.00/EXISTING KM 185.00 OF NH-65) TO KHAMMAM (DESIGN KM 31.800/EXISTING KM 29,ROAD TRANSPORT AND HIGHWAYS,NHAI,TELANGANA,on_roster,1307.95,1.3162500000000001,0.9399999999999977,0.990297724592627,19.843750000000014,0.0,0,5,0.0,0.0,0.0,98.06,48.803088803088805,-49.2569111969112,46.97766097240473,35.972404730617605,1.3059360730593608,11.005256241787121,1,0.0,,,0,1,0.0,335.0,0.0,0.0,7.176980568083351,0,0,0
N24001522,2025-01,24301,4L OF KODAD (DESIGN KM 0.00/EXISTING KM 185.00 OF NH-65) TO KHAMMAM (DESIGN KM 31.800/EXISTING KM 29,ROAD TRANSPORT AND HIGHWAYS,NHAI,TELANGANA,on_roster,1307.95,1.0530000000000002,0.0,1.040201903478359,15.87500000000001,0.2,1,6,0.0,0.0,0.0,98.06,48.803088803088805,-49.2569111969112,47.99605781865966,35.972404730617605,1.334246575342466,12.02365308804205,1,-1.0183968462549278,,,0,1,0.0,335.0,0.0,0.0,7.176980568083351,0,0,0
N24001522,2025-03,24303,4L OF KODAD (DESIGN KM 0.00/EXISTING KM 185.00 OF NH- 65) TO KHAMMAM (DESIGN KM 31.800/EXISTING KM 29,ROAD TRANSPORT AND HIGHWAYS,NHAI,TELANGANA,on_roster,1307.95,1.0216666666666672,0.865000000000002,0.9335452140451834,18.97333333333334,0.16666666666666666,0,7,0.0,0.0,0.0,99.79,54.07316793455407,-45.716832065445935,49.93429697766097,35.972404730617605,1.3881278538812787,13.961892247043364,1,-2.9566360052562417,,,0,1,0.0,335.0,0.0,0.0,7.176980568083351,0,1,1
N24001523,2024-07,24295,6L ACCESS-CONTROLLED HIGHWAY FROM (GANESHPUR) TO(NEAR MOHAND) OF GANESHPUR ? DEHRADUN SECTION FROM K,ROAD TRANSPORT AND HIGHWAYS,NHAI,UTTAR PRADESH,on_roster,836.24,,,,,,0,1,0.0,0.0,0.0,95.91,92.42920692624126,-3.4807930737587327,40.01314060446781,31.011826544021023,1.2902542372881358,9.00131406044678,1,2.0367936925098555,2.008058064516131,,0,1,0.0,336.0,0.0,0.0,6.730110767739146,0,1,1
N24001523,2024-09,24297,6L ACCESS-CONTROLLED HIGHWAY FROM (GANESHPUR) TO(NEAR MOHAND) OF GANESHPUR DEHRADUN SECTION FROM K,ROAD TRANSPORT AND HIGHWAYS,NHAI,UTTAR PRADESH,on_roster,836.24,0.615000000000002,0.615000000000002,,0.5050000000000523,0.0,0,2,1.0,0.0,1.0,97.14,92.54998565005262,-4.590014349947381,42.04993429697766,31.011826544021023,1.3559322033898307,11.038107752956636,1,2.0039421813403417,1.4271868852459013,0.43091763689661344,0,1,0.0,397.0,0.0,0.0,6.730110767739146,0,0,0
N24001523,2024-10,24298,6L ACCESS-CONTROLLED HIGHWAY FROM (GANESHPUR) TO(NEAR MOHAND) OF GANESHPUR ? DEHRADUN SECTION FROM K,ROAD TRANSPORT AND HIGHWAYS,NHAI,UTTAR PRADESH,on_roster,836.24,1.0224999999999973,1.4299999999999926,0.5762920266670296,3.502500000000026,0.0,0,3,1.0,0.0,1.0,98.57,93.32727446666028,-5.2427255333397085,43.03547963206307,31.011826544021023,1.3877118644067796,12.02365308804205,1,2.0039421813403417,0.7135934426229542,1.432888727566772,0,1,0.0,427.0,0.0,0.0,6.730110767739146,0,1,1
N24001523,2024-12,24300,6L ACCESS-CONTROLLED HIGHWAY FROM (GANESHPUR) TO(NEAR MOHAND) OF GANESHPUR ? DEHRADUN SECTION FROM K,ROAD TRANSPORT AND HIGHWAYS,NHAI,UTTAR PRADESH,on_roster,836.24,0.5262499999999992,0.0,0.6630657961318732,2.251250000000013,0.25,1,5,1.0,0.0,1.0,98.63,93.56644025638573,-5.063559743614263,45.039421813403415,31.011826544021023,1.4523305084745763,14.027595269382392,1,0.0,,,0,1,0.0,427.0,0.0,0.0,6.730110767739146,0,1,1
N24001523,2025-01,24301,6L ACCESS-CONTROLLED HIGHWAY FROM (GANESHPUR) TO(NEAR MOHAND) OF GANESHPUR ? DEHRADUN SECTION FROM K,ROAD TRANSPORT AND HIGHWAYS,NHAI,UTTAR PRADESH,on_roster,836.24,0.46499999999999914,0.21999999999999886,0.5903388857258144,1.8030000000000086,0.2,0,6,2.0,0.0,2.0,98.85,93.56763608533436,-5.282363914665638,46.057818659658345,31.011826544021023,1.4851694915254239,15.045992115637318,1,1.0183968462549278,1.1292258064516185,0.4117865508769897,0,1,0.0,489.0,0.0,0.0,6.730110767739146,0,1,1
N24001523,2025-03,24303,6L ACCESS-CONTROLLED HIGHWAY FROM (GANESHPUR) TO(NEAR MOHAND) OF GANESHPUR ? DEHRADUN SECTION FROM K,ROAD TRANSPORT AND HIGHWAYS,NHAI,UTTAR PRADESH,on_roster,836.24,0.3874999999999993,0.0,0.5611038228349516,1.510833333333333,0.3333333333333333,1,7,3.0,0.0,3.0,98.85,93.57959437482063,-5.2704056251793645,47.99605781865966,31.011826544021023,1.5476694915254239,16.98423127463863,1,1.0183968462549278,1.1292258064516185,0.3431554590641581,0,1,0.0,548.0,0.0,0.0,6.730110767739146,0,1,1
N24001524,2024-07,24295,6L OF ACCESS-CONTROLLED HIGHWAY FROM MOHAND TO DAAT KALI TUNNEL OF GANESHPUR ? DEHRADUN SECTION FROM,ROAD TRANSPORT AND HIGHWAYS,NHAI,UTTAR PRADESH,on_roster,990.28,,,,,,0,1,0.0,0.0,0.0,96.95,100.72807690754131,3.7780769075413048,40.01314060446781,31.011826544021023,1.2902542372881358,9.00131406044678,1,2.0367936925098555,1.4974516129032243,,0,1,0.0,336.0,0.0,0.0,6.898997037308238,0,1,1
N24001524,2024-09,24297,6L OF ACCESS-CONTROLLED HIGHWAY FROM MOHAND TO DAAT KALI TUNNEL OF GANESHPUR DEHRADUN SECTION FROM,ROAD TRANSPORT AND HIGHWAYS,NHAI,UTTAR PRADESH,on_roster,990.28,0.5150000000000006,0.5150000000000006,,0.009999999999990905,0.0,0,2,1.0,0.0,1.0,97.98,100.7300965383528,2.7500965383527927,42.04993429697766,31.011826544021023,1.3559322033898307,11.038107752956636,1,2.0039421813403417,1.0080131147540963,0.5109060511833066,0,1,0.0,397.0,0.0,0.0,6.898997037308238,0,0,0
N24001524,2024-10,24298,6L OF ACCESS-CONTROLLED HIGHWAY FROM MOHAND TO DAAT KALI TUNNEL OF GANESHPUR ? DEHRADUN SECTION FROM,ROAD TRANSPORT AND HIGHWAYS,NHAI,UTTAR PRADESH,on_roster,990.28,0.7124999999999986,0.9099999999999966,0.2793071785686835,0.0049999999999954525,0.0,0,3,1.0,0.0,1.0,98.89,100.7300965383528,1.840096538352796,43.03547963206307,31.011826544021023,1.3877118644067796,12.02365308804205,1,2.0039421813403417,0.5539081967213112,1.2863142380225148,0,1,0.0,427.0,0.0,0.0,6.898997037308238,0,1,1
N24001524,2024-12,24300,6L OF ACCESS-CONTROLLED HIGHWAY FROM MOHAND TO DAAT KALI TUNNEL OF GANESHPUR ? DEHRADUN SECTION FROM,ROAD TRANSPORT AND HIGHWAYS,NHAI,UTTAR PRADESH,on_roster,990.28,0.37124999999999986,0.0,0.4264656101805455,0.0024999999999977263,0.25,1,5,1.0,0.0,1.0,98.95,100.7300965383528,1.7800965383527938,45.039421813403415,31.011826544021023,1.4523305084745763,14.027595269382392,1,0.0,,,0,1,0.0,427.0,0.0,0.0,6.898997037308238,0,1,1
N24001524,2025-01,24301,6L OF ACCESS-CONTROLLED HIGHWAY FROM MOHAND TO DAAT KALI TUNNEL OF GANESHPUR ? DEHRADUN SECTION FROM,ROAD TRANSPORT AND HIGHWAYS,NHAI,UTTAR PRADESH,on_roster,990.28,0.26299999999999957,-0.1700000000000017,0.4415823818949292,0.003999999999996362,0.4,2,6,2.0,0.0,2.0,98.78,100.73110635375853,1.951106353758533,46.057818659658345,31.011826544021023,1.4851694915254239,15.045992115637318,1,1.0183968462549278,1.1979612903225796,0.2195396480041359,0,1,0.0,489.0,0.0,0.0,6.898997037308238,0,1,1
N24001524,2025-03,24303,6L OF ACCESS-CONTROLLED HIGHWAY FROM MOHAND TO DAAT KALI TUNNEL OF GANESHPUR ? DEHRADUN SECTION FROM,ROAD TRANSPORT AND HIGHWAYS,NHAI,UTTAR PRADESH,on_roster,990.28,0.2191666666666663,0.0,0.4092971618111539,0.01166666666666553,0.5,3,7,3.0,0.0,3.0,98.78,100.74120450781598,1.961204507815978,47.99605781865966,31.011826544021023,1.5476694915254239,16.98423127463863,1,1.0183968462549278,1.1979612903225796,0.18294970667011323,0,1,0.0,548.0,0.0,0.0,6.898997037308238,0,1,1
N24001525,2024-07,24295,6L ACCESS-CONTROLLED HIGHWAY OF DAAT KALI TUNNEL - DEHRADUN OF GANESHPUR ? DEHRADUN SECTION FROM KM.,ROAD TRANSPORT AND HIGHWAYS,NHAI,UTTARAKHAND,on_roster,169.08,,,,,,0,1,0.0,0.0,0.0,98.24,55.39389638041163,-42.84610361958836,40.01314060446781,36.00525624178712,1.1113138686131387,4.0078843626806835,1,2.0367936925098555,0.864103225806454,,0,1,0.0,184.0,0.0,0.0,5.1362689145936375,0,1,1
N24001525,2024-09,24297,6L ACCESS-CONTROLLED HIGHWAY OF DAAT KALI TUNNEL - DEHRADUN OF GANESHPUR DEHRADUN SECTION FROM KM.,ROAD TRANSPORT AND HIGHWAYS,NHAI,UTTARAKHA,on_roster,169.08,0.31500000000000483,0.31500000000000483,,0.5050000000000026,0.0,0,2,1.0,0.0,1.0,98.87,55.99124674710196,-42.87875325289804,42.04993429697766,36.00525624178712,1.167883211678832,6.044678055190539,1,2.0039421813403417,0.5638885245901616,0.5586210505506372,0,1,0.0,245.0,0.0,0.0,5.1362689145936375,0,0,0
