839,2L+PS OF THIKRI ANJAD SECTION OF NH-347B (MoRTH) (N24000892),11/2017,7/2018,N.A.,{9/2023},249.05 | (N.A.) | {249.05},221.19,,,100,,
839,840,CONSTRUCTION OF EIGHT LANE | ACCESS CONTROLLED EXPRESSWAY | CARRIAGEWAY FROM BANI VILLAGE TO | BARDAWADI V | (NHAI) | (N24001212),12/2017,,,11/2022 | (Dec-24) | {12/2024},656.98,N.A.,840.00,"1,103.00",,,98.51
839,841,CONSTRUCTION OF EIGHT LANE | ACCESS CONTROLLED EXPRESSWAY | CARRIAGEWAY FROM RAJASTHAN/MP | BORDER TO JODM | (NHAI) | (N24001214),12/2017,,,12/2022 | (Dec-24) | {12/2024},217.96,N.A.,884.00,"2,298.00",,,99.21
SOCIAL JUSTICE,842,CENTRE FOR DISABILITY SPORTS | (CPWD) | (N38000001),2/2019,,,3/2024 | (N.A.) | {3/2024},170.99,N.A.,170.99,73.80,,,74
URBAN DEVELOPMEN T,843,BHOPAL METRO RAIL | (MPMRCL) | (N28000124),11/2018,,,2/2023 | (Dec-27) | {12/2027},"6,941.40",N.A.,"6,941.40","2,298.28",,,29.51
URBAN DEVELOPMEN T,844,INDORE METRO RAIL | (MPMRCL) | (N28000125),11/2018,,,2/2023 | (Dec-27) | {12/2027},"7,500.80",N.A.,"7,500.80","3,001.23",,,44.94
CIVIL AVIATION,845,"CONSTRUCTION OF NEW INTEGRATED | TERMINAL BUILDING, | RECONSTRUCTION OF OLD TERMINAL | BUILDING, MODIFICAT | (AAI) | (N04000079)",3/2017,,,4/2021 | (N.A.) | {12/2023},475.39,N.A.,520.00,505.60,,,100
CIVIL AVIATION,846,"EXTENSION OF RUNWAY WITH BLAST | PAD, RESA, TAXIWAY, APRON, GSE | AREA, ISOLATION BAY, NEW DOMESTIC | TERM | (AAI) | (N04000096)",6/2017,,,12/2020 | (N.A.) | {4/2024},255.68,N.A.,270.00,266.04,,,100
CIVIL AVIATION,847,AMALGAMATED YEKONA-I YEKONA-II | (WCL) | (N06000132),8/2015,,,3/2025 | (N.A.) | {3/2025},727.28,N.A.,727.28,534.87,,,86
CIVIL AVIATION,848,UKNI DEEP OC | (WCL) | (N06000179),11/2018,,,3/2021 | (Mar-25) | {3/2025},318.14,N.A.,318.14,253.27,,,91
849,BELLORA-NAIGAON DEEP OC (WCL) (N06000180),11/2018,3/2021,Mar-25,{3/2025},252.71 | (N.A.) | {252.71},122.94,,,56,,
850,GHONSA EXPANSION DEEP OC (WCL) (N06000205),3/2021,3/2028,N.A.,{3/2028},241.72 | (N.A.) | {241.72},59.30,,,6,,
851,SASTI EXPANSION OC (WCL) (N06000206),8/2020,3/2026,N.A.,{3/2026},371.59 | (N.A.) | {371.59},105.64,,,24,,
852,DHUPTALA OC(SASTI UG TO OC) (WCL) (N06000209),2/2019,3/2028,N.A.,{3/2028},720.87 | (N.A.) | {720.87},179.54,,,33,,
853,ADASA UG TO OC (1.50 MTY) (WCL) (N06000219),11/2018,3/2024,Mar-25,{3/2025},333.43 | (N.A.) | {333.43},223.17,,,78,,
854,DINESH (MAKARDHOKDA-III) OC (8.0 MTY) (WCL) (N06000222),2/2020,3/2027,N.A.,{3/2027},"1,184.33 | (N.A.) | {1,184.33}",849.44,,,48,,
855,AMALGAMATED INDER-KAMPTEE DEEP OC (3.20 MTY) (WCL) (N06000226),9/2018,3/2024,Mar-25,{3/2025},313.34 | (N.A.) | {313.34},205.45,,,87,,
856,MUNGOLI NIRGUDA EXTENSION (DEEP) OC (WCL) (N06000231),11/2020,3/2026,N.A.,{3/2026},826.80 | (N.A.) | {826.80},518.85,,,52,,
857,SAONER UG MINE I EXPANSION (WCL) (N06000251),1/2022,3/2028,N.A.,{3/2028},253.51 | (N.A.) | {253.51},111.68,,,27,,
858,SINGHORI DEEP OC (WCL) (N06000252),5/2022,3/2029,N.A.,{3/2029},421.84 | (N.A.) | {421.84},115.89,,,16,,
858,859,MAKARDHOKDA I EXPANSION OC | (WCL) | (N06000253),6/2022,,,3/2026 | (N.A.) | {3/2026},497.06,N.A.,497.06,144.88,,,12
858,860,BHATADI EXPANSION OC | (WCL) | (N06000254),2/2020,,,3/2028 | (N.A.) | {3/2028},729.86,N.A.,729.86,159.12,,,17
858,861,NEW MAJARI UG TO OC (3.0 MTY) | (WCL) | (N06000255),5/2019,,,3/2027 | (N.A.) | {3/2027},496.38,N.A.,496.38,143.72,,,27
858,862,BHANEGAON OC (1.15MTY) | (WCL) | (N06000256),9/2022,,,3/2028 | (N.A.) | {3/2028},494.60,N.A.,494.60,99.87,,,7
858,863,GOKUL EXPANSION OC | (WCL) | (N06000264),4/2021,,,3/2026 | (N.A.) | {3/2026},456.95,N.A.,456.95,148.57,,,7
858,864,KOLGAON EXPANSION (DEEP) OC | (WCL) | (N06000267),1/2023,,,3/2027 | (N.A.) | {3/2027},206.19,N.A.,206.19,7.75,,,5
858,865,AMALGAMATED GAURI PAUNI | EXPANSION OC | (WCL) | (N06000271),3/2024,,,3/2030 | (N.A.) | {3/2030},"1,428.25",N.A.,"1,428.25",203.03,,,17
DEPARTMENT,866,"CONSTRUCTION OF IITB RESEARCH | PARK AT IIT BOMBAY, POWAI, MUMBAI | (CPWD EDUCATION) | (N28000117)",1/2018,,,7/2020 | (Nov-23) | {2/2024},223.37,275.00,230.00,141.16,,,100
HEALTH AND FAMILY WELFARE,867,500 BEDDED HOSPITAL INCLUDING 50 | SUPERSPECIALITY BEDS FOR ESIC AT | PUNE | (CPWD) | (N21000033),7/2022,,,9/2025 | (N.A.) | {9/2025},429.25,N.A.,429.25,27.16,,,0
HEALTH AND FAMILY WELFARE,868,LIFE EXTENSION OF WALL PLATFORMS | OF MUMBAI HIGH AND HEERA FIELDS | (ONGC) | (N16000213),12/2015,,,4/2018 | (Dec-23) | {5/2026},"3,190.69","3,375.90","3,375.90","2,961.86",,,87.6
869,MUMBAI HIGH NORTH REDEVELOPMENT PHASE-IV (ONGC) (N16000358),4/2019,3/2022,Jun-24,{2/2025},"3,228.80 | (3,976.67) | {3,976.67}","3,922.26",,,98.6,,
870,SETTING UP 500KTPA PROPANE DEHYDROGENATION INTEGRATED WITH POLYPROPYLENE UNIT ALONG WITH OFFSITE AND (GAIL) (N16000430),5/2019,4/2025,Oct-25,{10/2025},"8,797.00 | (11,256.00) | {11,256.00}","4,538.26",,,72.3,,
871,PIPELINE REPLACEMENT PROJECT - VII (ONGC) (N16000436),1/2022,5/2024,Jan-25,{1/2025},"3,183.58 | (N.A.) | {3,645.23}","3,417.00",,,99.1,,
872,DEBOTTLENECKING AND AUGMENTATION OF CRYOGENIC FACILITIES AT URAN LPG IMPORT TERMINAL (BPCL) (N16000442),4/2021,6/2024,N.A.,{4/2025},"1,164.69 | (N.A.) | {1,164.69}",578.27,,,53.4,,
873,EXPANSION OF CRYOGENICS GROUP BY SETTING UP NEW MANUFACTURING FACILITY (IOCL) (N16000446),9/2021,10/2023,May-24,{5/2024},378.00 | (N.A.) | {378.00},120.07,,,39.08,,
874,CONSTRUCTION OF LUBE OIL BLENDING AND FILLING PLANT AT RASAYANI (BPCL) (N16000452),5/2022,3/2024,N.A.,{9/2024},423.39 | (N.A.) | {423.39},181.28,,,63.5,,
875,ATF PIPELINE FROM JAWAHARLAL NEHRU PORT TRUST (JNPT) TO NAVI MUMBAI INTERNATIONAL AIRPORT (NMIA) (IOCL) (N16000456),9/2022,8/2025,N.A.,{8/2025},165.00 | (N.A.) | {165.00},43.39,,,48.68,,
876,DAMAN UPSIDE DEVELOPMENT PROJECT (DUDP) IN TAPTI DAMAN BLOCK (ONGC) (N16000470),6/2022,10/2025,N.A.,{2/2026},"4,144.41 | (6,406.90) | {6,406.90}",111.21,,,10.1,,
877,"CGD PROJECT AT BEED, JALGAON AND JALNA DISTRICTS (IOCL) (N16000487)",3/2022,3/2030,N.A.,{9/2031},865.00 | (N.A.) | {865.00},42.40,,,1.3,,
878,ANDHERI RESIDENTIAL TOWERS MUMBAI (IOCL) (N16000503),6/2017,5/2025,N.A.,{5/2025},281.35 | (N.A.) | {281.35},82.65,,,37.2,,
879,CONSTRUCTION OF ADDITIONAL TANKAGES AND ALLIED FACILITIES AT JNPT TERMINAL (IOCL) (N16000504),4/2022,10/2024,Aug-26,{8/2026},341.43 | (N.A.) | {341.43},188.94,,,24.1,,
880,INSTALLATION OF INDEPENDENT DE- AROMATIZED SOLVENTS PRODUCTION FACILITIES AT MUMBAI REFINERY (BPCL) (N16000507),3/2023,7/2025,N.A.,{7/2025},405.00 | (N.A.) | {405.00},55.07,,,48.7,,
881,PART REPLACEMENT PIPELINE PROJECT (PRPP) (ONGC) (N16000515),11/2022,5/2024,Dec-24,{12/2024},"1,219.48 | (N.A.) | {1,145.10}",29.82,,,34.9,,
882,POL AND LOBS INSTALLATIONS WITH RECEIPT PIPELINES AT RASAYANI (BPCL) (N16000519),5/2023,5/2026,N.A.,{5/2026},"2,585.00 | (N.A.) | {2,585.00}",99.89,,,23.7,,
883,MHN TCPP PGC BGC PROJECT (MTPBP) (ONGC) (N16000526),2/2024,5/2026,N.A.,{5/2026},"2,329.45 | (N.A.) | {2,354.23}",81.27,,,13.8,,
884,PRP-VIII GROUP B (NH AND BS ASSET) (ONGC) (N16000533),6/2024,5/2026,N.A.,{5/2026},"2,379.84 | (N.A.) | {2,379.84}",0.00,,,,,
885,HP TDAE UNIT IN MUMBAI REFINERY (HPCL) (N16000534),6/2024,4/2026,N.A.,{4/2026},240.00 | (N.A.) | {240.00},4.84,,,3.8,,
886,BIKANER SOLAR POWER PROJECT (SJVN) (N18000335),4/2022,5/2024,N.A.,{7/2025},"5,491.89 | (532.00) | {5,491.89}","2,701.37",,,68,,
887,TS FOR EVACUATION OF 7GW RE INJECTION AT KHAVDA PS UNDER PHASE-IV PART E4 (PGCIL) (N18000377),11/2023,7/2025,N.A.,{7/2025},224.00 | (N.A.) | {224.00},0.00,,,,,
888,AHMEDNAGAR-PARLI VAIJNATH(NL) CR (CR) (220100181),2/1997,3/2021,N.A.,{12/2025},"2,271.50 | (N.A.) | {4,805.17}","4,072.18",,,85,,
889,MUMBAI URBAN TRANSPORT PROJECT PHASE-II (MRTP) (N22000092),4/2008,3/2014,N.A.,{3/2014},"5,300.00 | (N.A.) | {918.53}","7,135.77",,,21,,
890,WARDHA-NANDED MAHARASHTRA (CR) (N22000231),4/2008,3/2023,N.A.,{12/2026},"3,168.29 | (N.A.) | {3,445.48}","2,394.71",,,47,,
891,KALYAN-KASARA 3RD LINE (CR) (N22000233),4/2011,3/2021,N.A.,{12/2025},792.89 | (N.A.) | {792.89},700.54,,,50,,
892,WARDHA-SEWAGRAM NGP 3RD LINE (CR) (N22000250),4/2012,3/2022,N.A.,{3/2025},540.02 | (N.A.) | {540.02},547.33,,,72,,
893,WARDHA-BALHARSHAH - 3RD LINE (132 KM) (CR) (N22000356),2/2015,3/2022,N.A.,{3/2025},"1,272.19 | (N.A.) | {1,384.72}","1,021.24",,,67,,
894,ITARSI-NAGPUR (BAL.) - 3RD LINE (267 KM) (CR) (N22000358),2/2015,3/2023,N.A.,{3/2027},"2,449.91 | (N.A.) | {2,449.91}","1,254.93",,,42,,
895,PUNE-MIRAJ-LONDA (467 KM) (CR) (N22000359),2/2015,3/2024,N.A.,{6/2024},"3,627.47 | (3,627.00) | {6,463.49}","3,737.52",,,84,,
896,DAUND - MANMAD (236 KM) (CR) (N22000360),2/2016,3/2023,N.A.,{12/2024},"1,876.00 | (N.A.) | {2,081.27}","2,056.27",,,86,,
897,MANMAD - JALGAON - 3RD LINE (160 KM) (CR) (N22000361),2/2016,3/2022,N.A.,{12/2024},"1,035.16 | (N.A.) | {1,035.16}","1,219.08",,,75,,
898,WARDHA - NAGPUR - 4TH LINE (76 KM) (CR) (N22000362),2/2016,3/2023,N.A.,{3/2025},637.95 | (N.A.) | {637.95},717.11,,,70,,
899,RAJNANDGAON - NAGPUR - 3RD LINE (SECR) (SECR) (N22000420),9/2016,3/2023,Dec-23,{12/2025},"1,908.51 | (2,753.05) | {3,544.25}","2,747.21",,,80,,
900,MUMBAI CENTRAL VIRAR VADODARA AHMEDABAAD TRAIN PROTECTION SYSTEM 500 RKM (WR) (N22000434),3/2010,(N.A.) {3/2024},,,265.88 | (N.A.) | {311.36},0.00,,,0,,
901,WADSA-GADHCHIROLI NEW LINE (52.36 KM) (SECR) (N22000480),6/2018,12/2021,N.A.,{12/2026},"229.00 | (N.A.) | {1,886.05}",474.93,,,22,,
902,PACHORA-JAMNER WITH EXTENSION UPTO MALKAPUR NG TO BG (CR) (N22000511),8/2022,8/2027,N.A.,{3/2027},955.00 | (N.A.) | {955.39},56.34,,,0,,
903,SOLAPUR-TULJAPUR-OSMANABAD (UMBRELLA WORK) (CR) (N22000513),1/2019,3/2028,N.A.,{3/2027},904.92 | (N.A.) | {904.92},954.11,,,5,,
904,DHULE (BORVIHIR)-NARDANA (UMBRELLA WORK) (CR) (N22000514),1/2019,3/2026,N.A.,{12/2026},492.76 | (N.A.) | {492.76},149.60,,,5,,
905,KALYAN-MURBAD VIA ULHASNAGAR (UMBRELLA WORK) (CR) (N22000515),2/2023,3/2027,N.A.,{3/2026},836.12 | (N.A.) | {836.12},5.28,,,0,,
906,BARAMATI - LONAND (CR) (N22000615),2/1999,3/2027,N.A.,{3/2026},736.44 | (N.A.) | {736.44},518.52,,,50,,
907,MUMBAI URBAN TRANSPORT PROJECT IIIA (MRVC) (N22000627),4/2019,3/2025,N.A.,{12/2027},"33,690.00 | (N.A.) | {33,690.00}",846.83,,,0,,
908,NAGPUR- NAGBHIR RAILWAY LINE GAUGE CONVERSION PROJECT (MRIDC) (N22000629),10/2019,6/2024,N.A.,{6/2024},"1,400.00 | (N.A.) | {1,400.00}",0.00,,,74,,
909,UPGRADATION OF ADHALGAON- JAMKHED SECTION OF NH-548 D FROM KM 132/600 TO KM 195/375 TO TWO LANE WITH (MoRTH) (N24001448),11/2021,2/2022,N.A.,{2/2022},223.35 | (N.A.) | {223.35},209.36,,,,,
910,REPANPALLI TO SIRONCHA (MoRTH) (N24001468),3/2022,6/2022,N.A.,{6/2022},282.07 | (N.A.) | {282.07},34.65,,,16.17,,
911,TUNNEL AT KHAMBATAKI GHAT SECTION AND ITS APPROACHES FROM EXISTING KM. 771.730 TO EXISTING KM. 782.0 (NHAI) (N24001486),2/2019,2/2022,Nov-24,{11/2024},493.00 | (N.A.) | {493.00},374.15,,,71.42,,
912,DHARAMPURI-LONAND FROM KM. 117.00 TO 166.40 (PKG-IV) ON MOHOL- ALANDI SECTION (NHAI) (N24001488),9/2021,9/2023,Oct-24,{10/2024},618.45 | (N.A.) | {618.45},582.77,,,90,,
913,6L OF KAGAL-SATARA SECTION FROM KM 658.000 TO KM 725.000 OF NH-48 (PKG-II) (NHAI) (N24001493),12/2022,12/2024,N.A.,{12/2024},"1,749.86 | (N.A.) | {1,749.86}","1,271.00",,,55.7,,
914,4L OF RATNAGIRI - KOLHAPUR SECTION OF NH-166 FROM KM 0.000 TO KM 19.769 AND KM 31.000 TO KM 67.140 ( (NHAI) (N24001495),11/2022,11/2024,N.A.,{11/2024},930.00 | (N.A.) | {930.00},542.93,,,58.4,,
915,PATAS-VASUNDE PHATA - BARAMATI BYPASS (NHAI) (N24001501),9/2021,9/2023,Jul-23,{7/2023},531.86 | (532.41) | {532.41},520.71,,,0.5,,
916,4L OF BARAMATI TO INDAPUR (PKG-II) FROM KM. 41.400 TO KM. 84.550 OF NH- 965G (SAINT TUKARAM MARG) (NHAI) (N24001502),9/2021,9/2023,Mar-24,{12/2024},624.45 | (580.15) | {580.15},398.06,,,2,,
917,4L OF INDAPUR TO TONDLE (PKG-III) FROM KM.84.550 TO KM. 131.00 OF NH- 965G (SAINT TUKARAM MARG) (NHAI) (N24001503),9/2021,9/2023,Mar-24,{12/2024},667.66 | (666.21) | {666.21},544.80,,,13,,
918,VADODARA MUMBAI EXPRESSWAY (PHASE II - PKG XI) [KM. 77.000 TO KM. 103.400] (GANJAD - TALSARI) (NHAI) (N24001504),5/2022,5/2024,Jan-25,{1/2025},"1,260.00 | (N.A.) | {1,260.00}",463.45,,,90.24,,
919,VADODARA MUMBAI EXPRESSWAY (PHASE II - PKG XII) [KM. 50.700 TO KM. 77.000] (MASVAN - GANJAD) (NHAI) (N24001505),3/2022,3/2024,Oct-24,{10/2024},"1,549.02 | (N.A.) | {1,549.02}",526.31,,,51.75,,
920,VADODARA MUMBAI EXPRESSWAY (PHASE II - PKG XIII) [KM. 26.582 TO KM. 50.700] (SHIRSAD - MASVAN) (NHAI) (N24001506),2/2022,2/2024,Jun-25,{6/2025},"2,747.00 | (N.A.) | {2,747.00}",929.38,,,63.1,,
921,VADODARA MUMBAI EXPRESSWAY (PHASE II - PKG XIV) [KM. 3.000 TO KM. 20.200 OF SPUR] (SHIRSAD - AKLOLI) (NHAI) (N24001507),11/2022,5/2024,Aug-25,{8/2025},"1,124.00 | (N.A.) | {1,124.00}",299.43,,,43.85,,
922,VADODARA MUMBAI EXPRESSWAY (PHASE II - PKG XVI) [KM. 43.000 TO KM. 69.800 OF SPUR] (AMNE - BHOJ) (NHAI) (N24001508),11/2022,10/2024,N.A.,{10/2024},"1,450.00 | (N.A.) | {1,450.00}",545.51,,,62.22,,
923,VADODARA MUMBAI EXPRESSWAY (PHASE II - PKG XV) [KM. 20.200 TO KM. 43.000 OF SPUR] (AKLOLI - AMNE) (NHAI) (N24001521),11/2022,10/2024,Apr-25,{4/2025},990.00 | (N.A.) | {990.00},296.63,,,50.47,,
924,6L OF KAGAL-SATARA SECTION FROM KM 592.240 TO KM 658.000 OF NH-48 (PKG-I) (NHAI) (N24001546),1/2023,1/2025,N.A.,{1/2025},"1,025.20 | (N.A.) | {1,025.20}",728.28,,,38.05,,
925,BALANCE WORKS OF 4L PANVEL- INDAPUR SECTION OF NH-66 (OLD NH- 17) FROM KM 42.300 (KASU) TO KM 84.600 ( (NHAI) (N24001607),10/2022,5/2024,N.A.,{5/2024},332.00 | (N.A.) | {332.00},185.61,,,42.44,,
926,VADODARA MUMBAI EXPRESSWAY (PHASE II - PKG XVII) [KM. 69.800 TO KM. 79.783 OF SPUR] (BHOJ - MORBE) (NHAI) (N24001608),9/2021,7/2025,N.A.,{7/2025},"2,208.68 | (N.A.) | {2,208.68}",357.45,,,46.72,,
927,BALANCE WORK OF 4 LANING OF PANVEL TO INDAPUR SECTION OF NH- 66(OLD NH- 17) FROM KM 0.000 (PANVEL) TO (NHAI) (N24001609),1/2023,12/2023,Dec-24,{12/2024},151.26 | (N.A.) | {151.26},103.46,,,67.03,,
928,4L OF EXISTING 2/4L STRETCH FROM LONAND TO DIVE GHAT (KM 166.400 TO KM 220.900 ) OF MOHOL ? ALANDI S (NHAI) (N24001610),1/2022,5/2024,Oct-24,{10/2024},"1,833.73 | (N.A.) | {1,833.73}",391.72,,,77.12,,
929,FOUR LANING OF AURANGABAD- PAITHAN SECTION OF NH-752E ON EPC MODE IN THE STATE OF MAHARASHTRA . (NHAI) (N24001795),10/2022,7/2024,N.A.,{9/2024},490.40 | (N.A.) | {289.00},241.93,,,77,,
930,4L OF RAJURA-KORPANA-ADILABAD ROAD UPTO M.S. BORDER FROM KM 32.910 TO KM 89.090 OF NH-353B (NHAI) (N24001796),3/2022,10/2024,Apr-25,{4/2025},"1,013.33 | (1,013.33) | {1,111.33}",354.52,,,59.06,,
931,6L OF WAINGANGA BRIDGE - BHANDARA (INCLUDING BHANDARA BYPASS) SECTION FROM KM 485.000 TO KM 499.800 (NHAI) (N24001797),10/2021,1/2024,N.A.,{3/2025},815.77 | (N.A.) | {815.77},609.59,,,91.24,,
932,4L MITIGATION MEASURE STRUCTURES ON CH/MH BORDER TO WAINGANGA BRIDGE SECTION OF NH- 53 (NHAI) (N24001798),2/2021,11/2023,N.A.,{11/2024},540.21 | (N.A.) | {540.21},415.87,,,94.42,,
933,4L OF NAGPUR-KATOL SECTION FROM KM. 13.00 TO KM. 62.900 OF NH-353J (NHAI) (N24001799),2/2021,10/2023,N.A.,{12/2024},"1,166.96 | (N.A.) | {1,251.00}","1,033.43",,,80,,
934,BAL. WORKS OF FAGNE (KM. 510.000) TO MAHARASHTRA/GUJARAT BORDER (KM. 650.794) (NHAI) (N24001804),12/2019,9/2022,Jun-24,{6/2024},"1,654.07 | (N.A.) | {980.00}",835.19,,,91.76,,
935,4L OF RATNAGIRI - KOLHAPUR SECTION FROM KM 67.140 TO KM 112.340 OF NH-166 (PKG ? II) (NHAI) (N24001834),5/2023,5/2025,N.A.,{5/2025},839.00 | (N.A.) | {839.00},401.14,,,36.52,,
936,4L OF RATNAGIRI - KOLHAPUR SECTION FROM KM 112.340 TO KM 145.300 OF NH-166 (PKG?III) (NHAI) (N24001835),5/2023,5/2025,N.A.,{5/2025},986.00 | (N.A.) | {986.00},311.08,,,36.8,,
937,REHABILITATION AND UP-GRADATION TO 4 LANE ROAD WITH PAVED SHOULDER CONFIGURATION OF SECTION FROM UND (MoRTH) (N24001880),3/2022,7/2025,N.A.,{7/2025},778.18 | (N.A.) | {778.18},135.78,,,27.35,,
938,REHABLITATION AND UPGRADATION OF AMBOLI JUNCTION (DESIGN CH. 71+530) TO AJARA (DESIGN CH.100+835) SE (MoRTH) (N24001881),6/2021,11/2024,N.A.,{11/2024},574.00 | (N.A.) | {574.00},574.00,,,93.94,,
939,CONSTRUCTION OF NEW FOUR LANE BYPASS TO PARBHANI CITY (PARWA TO ASOLA) KM 463/265 TO KM 481/180 (DES (MoRTH) (N24001882),3/2022,10/2024,N.A.,{10/2024},496.64 | (N.A.) | {496.64},0.00,,,8,,
940,CONSTRUCTION OF 4 LANE FLYOVER AT NAGPUR RTO CHOWK TO NAGPUR UNIVERSITY CAMPUS FROM CH 2/250 TO 5/10 (MoRTH) (N24001883),3/2021,3/2024,N.A.,{4/2024},478.83 | (N.A.) | {478.83},233.48,,,65,,
941,REHABILITATION AND UPGRADATION OF SATANA TO MANGRUL (CHANDWAD) SECTION OF NH752 G DESIGN CH: KM 64.0 (MoRTH) (N24001884),3/2023,5/2025,N.A.,{5/2025},428.80 | (N.A.) | {428.80},54.11,,,30.69,,
942,REHABILITATION AND UP-GRADATION OF JINTUR- SHIRAD SHAHAPUR SECTION KM 258.300 TO KM 306.300 [DESIGN (MoRTH) (N24001885),2/2023,12/2024,N.A.,{12/2024},414.81 | (N.A.) | {414.81},0.00,,,,,
943,DEVELOPMENT/WIDENING OF TALEGAON ? CHAKAN ? SHIKRAPUR ? NHAVARA SECTION OF NH 548DG (NHAVARA TO CHOU (MoRTH) (N24001886),10/2022,8/2024,N.A.,{8/2024},304.68 | (N.A.) | {304.68},97.09,,,58.78,,
944,REHABILITATION AND UPGRADATION OF BHOKARDAN TO KUMBHARI FATA DESIGN CH. (KM 13+500 TO 17+00) AND RAJ (MoRTH) (N24001887),8/2022,6/2024,N.A.,{6/2024},291.37 | (N.A.) | {291.37},102.94,,,78,,
945,"UP-GRADATION OF TIRORA-GONDIA, STATE HIGHWAY FROM EXISTING KM 163+213 (ON SH-335, TIRORA) TO KM 191+ (MoRTH) (N24001888)",8/2021,4/2023,N.A.,{5/2024},288.14 | (N.A.) | {288.14},63.01,,,46.31,,
946,2 LANE + PS PIMPLNER TO SATANA - [DESIGN CHAINAGE KM 21.427 TO 64.00 ] OF NH-752G] (MoRTH) (N24001889),9/2019,7/2021,N.A.,{7/2021},277.81 | (N.A.) | {277.81},148.68,,,,,
947,REHABILITATION AND UPGRADATION OF PARLI TO SIRSALA SECTION OF NH- 361F (KM 136+700 TO 115+000) (LENGT (MoRTH) (N24001890),2/2023,12/2024,N.A.,{12/2024},261.82 | (N.A.) | {261.82},70.59,,,46,,
948,BALANCE WORK OF REHABILITATION AND UP-GRADATION TO NH-166F FROM MAHAD JUNCTION (AT KM 123/400 ON NH- (MoRTH) (N24001891),7/2021,11/2023,N.A.,{3/2024},256.54 | (N.A.) | {256.54},80.10,,,59.66,,
949,REHABILITATION AND UPGRADATION OF SHIRAPUR JUNCTION TO SHIVAJI CHOWK (DESIGN CHAINAGE KM. 130+00 TO (MoRTH) (N24001892),2/2023,12/2024,N.A.,{12/2024},245.61 | (N.A.) | {245.61},43.39,,,32.5,,
950,SHEWALI (SAKRI) - NANDURBAR (MoRTH) (N24001893),9/2022,4/2024,N.A.,{7/2024},232.59 | (N.A.) | {232.59},97.70,,,77.64,,
951,2 LANE + PS ASTHAMODE - TIVATYAL [DESIGN CH. KM 24.300 - 62.00] [KM 134.98-172.95 OF NH-63] (MoRTH) (N24001894),9/2019,7/2021,N.A.,{12/2023},228.82 | (N.A.) | {228.82},144.54,,,95.44,,
952,REHABILATION AND UPGRADATION TO TWO LANES WITH PAVED SHOULDER CONFIGURATION FROM WATUR TO CHARTHANA (MoRTH) (N24001895),11/2021,9/2023,N.A.,{12/2023},228.01 | (N.A.) | {228.01},103.01,,,99,,
953,UPGRADATIOBN AND REHABILITATION OF SECTION OF NH 361 F FROM PARLI (00/000) TO GANGAKHED (30/400) TO (MoRTH) (N24001896),11/2021,9/2023,N.A.,{4/2024},224.44 | (N.A.) | {224.44},75.34,,,45.63,,
954,REHABILITATION AND UP-GRADATION OF SABALKHED TO ASHTI SECTION FROM KM 37+900 TO KM 55+100 AND CHINCH (MoRTH) (N24001902),12/2022,9/2024,N.A.,{9/2024},213.32 | (N.A.) | {213.32},20.00,,,34,,
955,REHABILITATION AND UP-GRADATION OF MUDKHED TO NANDED SECTION FROM KM. 372+000 TO KM 388+400 OF NH 16 (MoRTH) (N24001903),8/2022,4/2025,N.A.,{4/2025},206.54 | (N.A.) | {206.54},21.36,,,,,
956,KOPARGAON TO SAVALI VIHIR SECTION (MoRTH) (N24001904),9/2022,7/2024,N.A.,{7/2024},195.38 | (N.A.) | {195.38},29.59,,,19.76,,
957,"CONSTRUCTION OF MAJOR BRIDGE ACROSS MANJRA RIVER NEAR YESGI VILLAGE @ KM, 166/500 ON NH 63 TQ BILOLI (MoRTH) (N24001905)",10/2021,8/2023,N.A.,{12/2023},188.69 | (N.A.) | {188.69},111.26,,,95.8,,
958,UP-GRADATION TO 4 LANING OF DAULTABAD T-POINT TO MALIWADA [FROM DESIGN KM.0.000 TO KM 4.000] AND UPG (MoRTH) (N24001906),8/2022,3/2024,N.A.,{3/2024},185.59 | (N.A.) | {185.59},63.56,,,48,,
959,"CONSTRUCTION OF SIX LANE FLYOVER AT KATRAJ JUNCTION AT KM, 3/880 OF NH 548-DD (VADGAON - KATRAJ - KO (MoRTH) (N24001907)",6/2021,2/2024,N.A.,{3/2024},169.15 | (N.A.) | {169.15},36.94,,,35.96,,
960,UPGRADATION OF EXHISTING 2 LANE FLEXIBLE PAVEMENT TO 2 LANE PAVED SHOULDERS RIGID PAVEMENT FROM DESI (MoRTH) (N24001908),12/2021,5/2024,N.A.,{5/2024},167.97 | (N.A.) | {167.97},35.28,,,36.76,,
961,"STRENGTHING AND WIDINING OF EXISTING CARRIAGEWAY TO 10 M IN KM, 156/160 TO 229/160 (TEMBHURNI - KUSL (MoRTH) (N24001909)",11/2021,6/2024,N.A.,{6/2024},157.72 | (N.A.) | {157.72},55.38,,,90.41,,
962,REHABILITATION AND UPGRADATION OF JAMKHED TO SAUTADA SECTION OF NH548 D (FROM KM 195.375 TO KM 208.7 (MoRTH) (N24001910),9/2022,7/2024,N.A.,{7/2024},157.62 | (N.A.) | {157.62},13.86,,,17.03,,
963,PANGAON TO DHARMAPURI AND PARALI TO INJEGAON 2L+PS (MoRTH) (N24001911),3/2018,7/2024,N.A.,{12/2023},152.03 | (N.A.) | {152.03},81.35,,,97.57,,
